 d0 (cm),freq (GHz),"Electric field norm (V/m), Point: 2","Electric field norm (V/m), Point: 3","Electric field norm (V/m), Point: 6","Electric field norm (V/m), Point: 7"
1.1,31.1,0.6375033170118074,0.11544473806112529,0.6374562210538436,0.1154094242122765
1.1,31.200000000000006,0.5941572121508406,0.09314459672730449,0.594095536113098,0.09310734260671678
1.1,31.3,0.5282365389908351,0.13112187150939872,0.5281742603119787,0.13109236478969566
1.1,31.400000000000006,0.43754970263924386,0.13777649625631835,0.43751620346374004,0.1377324228697009
1.1,31.500000000000004,0.3811410670563415,0.15268307244457444,0.3811229393197219,0.1526564320992894
1.1,31.6,0.34917832443380137,0.14179951768498333,0.34917964615371283,0.1417988330522915
1.1,31.700000000000006,0.4300552877852681,0.16104837807079328,0.4301426785436587,0.1610371469073517
1.1,31.8,0.5514985314917659,0.16714391736528803,0.5515849961382391,0.16714633425802833
1.1,31.900000000000006,0.6282194047420502,0.18094948818540765,0.6282793919292152,0.1809224851926776
1.1,32,0.7064173959121399,0.17091816769825965,0.7064680509038999,0.17089910435950967
2.1,1,0.5107268757466994,0.47985040689718317,0.5107268782424411,0.4798503982631188
2.1,1.1,0.5117385535640413,0.43764155473626387,0.5117385555906083,0.4376415468095254
2.1,1.2000000000000002,0.5077471995226094,0.4458246430653541,0.5077472006529654,0.4458246405351451
2.1,1.3,0.4929618775273242,0.5141025248053782,0.49296187826994514,0.5141025253013125
2.1,1.4000000000000001,0.4581003013016094,0.6562999899891839,0.45810030209038805,0.6562999916018967
2.1,1.5,0.4243045163790926,0.842113301634854,0.4243045170582677,0.8421133049644022
2.1,1.6,0.4620944731728409,0.9141666106872239,0.4620944735451144,0.9141666159781799
2.1,1.7000000000000004,0.4854604466888213,0.8977042056297679,0.4854604471432549,0.8977042120680304
2.1,1.8,0.496167667216711,0.9717976158047088,0.4961676673446928,0.9717976237198171
2.1,1.9000000000000001,0.5443862479217517,1.1415123897150898,0.5443862467797397,1.1415124014514748
2.1,2,0.590074298981352,1.1043768811120476,0.590074298656113,1.1043768966790233
2.1,2.1,0.6239603111048945,0.915315581771758,0.6239603128221162,0.9153155971550052
2.1,2.2,0.6317424249029332,0.8370999948782405,0.631742425700527,0.8371000097726304
2.1,2.3000000000000003,0.6566726184571546,0.893402926554606,0.6566726184584312,0.8934029452765981
2.1,2.400000000000001,0.7421115536826978,0.805224245178435,0.7421115541265045,0.8052242669232939
2.1,2.5,0.759279987624505,0.6187169605437851,0.7592799888058369,0.6187169810796966
2.1,2.6,0.748470204780642,0.5248758913811566,0.748470207292368,0.5248759115339903
2.1,2.7,0.717851748693307,0.47729049465374607,0.7178517542754118,0.47729051529942934
2.1,2.8000000000000003,0.6631280689424227,0.4395631882470949,0.6631280765038057,0.4395632054592178
2.1,2.900000000000001,0.5996452555212425,0.4181731462469797,0.5996452638334921,0.4181731587824882
2.1,3,0.5196849792521294,0.4183886623155255,0.5196849891899861,0.4183886642615871
2.1,3.1,0.36870811816221344,0.3374520616823538,0.36870813543796976,0.3374520419551704
2.1,3.2,0.39221496105720033,0.1909287272865334,0.39221495671624895,0.19092870356253341
2.1,3.3000000000000007,0.4189285268456211,0.2761859601692811,0.4189285227158863,0.2761859382571872
2.1,3.400000000000001,0.4506912827150509,0.3388722588032745,0.4506912843738997,0.33887222365749303
2.1,3.5,0.515017759383409,0.26453378797116045,0.5150177666437528,0.2645337360979521
2.1,3.6,0.5426085516685425,0.049795661493102335,0.542608547991701,0.04979566152972693
2.1,3.7,0.5681248464235574,0.15293486701038858,0.568124835551081,0.15293486453777472
2.1,3.8000000000000007,0.6029762649420235,0.15158769842725336,0.6029762550838554,0.15158767393709432
2.1,3.900000000000001,0.6731859111215618,0.07353293265955686,0.6731859031755536,0.07353301764523461
2.1,4,0.7352945512469328,0.25941362384704103,0.735294540884725,0.259413699456471
2.1,4.1,0.765934390093772,0.2812789020572277,0.7659343783232492,0.2812789626080528
2.1,4.2,0.7647224414673574,0.27889160333265306,0.7647224294064746,0.27889167085789024
2.1,4.300000000000002,0.7106863357403533,0.31106971885991286,0.7106863241439916,0.31106979411268765
2.1,4.4,0.6484074952450994,0.34037841005102093,0.6484074875082619,0.34037847862591664
2.1,4.5,0.5964719780750269,0.33900665924418816,0.5964719772175421,0.339006726401707
2.1,4.6000000000000005,0.5052249875688757,0.3822191769003442,0.5052250003035171,0.382219246928229
2.1,4.7,0.4306449349213289,0.34675249056643703,0.4306449838200022,0.34675253170539416
2.1,4.800000000000002,0.47304840711848256,0.4123624203332557,0.47304847556369994,0.4123624534878238
2.1,4.9,0.5038310393953481,0.44993148052912346,0.5038311353686594,0.449931505895402
2.1,5,0.5105193007172039,0.48297533698409334,0.5105194192972188,0.4829753184278317
2.1,5.100000000000001,0.5470130832975855,0.46189740174686406,0.5470132158889952,0.4618973729886593
2.1,5.2,0.5769148152062152,0.5296629743796691,0.5769149563535958,0.5296629125041983
2.1,5.300000000000001,0.564363216722422,0.5415177857484161,0.5643633432050871,0.5415176648728832
2.1,5.4,0.544795697761517,0.5088711285303082,0.544795792499067,0.5088709100257883
2.1,5.5,0.5281223462636334,0.4547470144955297,0.5281223971441286,0.45474677253078616
2.1,5.600000000000001,0.5285975461561448,0.4352869910728749,0.5285975550779138,0.4352867283066965
2.1,5.7,0.5358082880085336,0.4202148653183692,0.5358082741906842,0.4202146126135522
2.1,5.800000000000002,0.5047230462096007,0.4227244516928969,0.5047230153196427,0.42272421462251025
2.1,5.9,0.4407157668689498,0.35992170509723564,0.4407156908315188,0.35992157570825156
2.1,6,0.4576379461293795,0.2620958497810436,0.4576378523191347,0.2620957496053986
2.1,6.100000000000001,0.4661071852605599,0.2620452681726592,0.46610708105020127,0.2620451187131938
2.1,6.2,0.47004339661803285,0.3486806323185067,0.47004328346028695,0.34868057623024806
2.1,6.300000000000002,0.538736202055469,0.2619336623224719,0.5387360554185021,0.26193381492454004
2.1,6.4,0.6482964021157374,0.1430109197959886,0.6482961574544855,0.14301068615198573
2.1,6.5,0.7334586784697302,0.26971132854224,0.7334583680504517,0.26971090735799214
2.1,6.600000000000001,0.8063941220935393,0.3477496960437192,0.8063937911760829,0.34774938853731996
2.1,6.7,0.8847898405090917,0.25385268399392635,0.8847894956182478,0.25385244578820626
2.1,6.800000000000002,0.9043448396839381,0.2670597542282897,0.9043444905397232,0.2670594674765283
2.1,6.9,0.8717302900552969,0.3285134834619375,0.8717299636680496,0.32851330762596664
2.1,7,0.8068024203920626,0.29830505253009104,0.806802113611245,0.29830490902397083
2.1,7.100000000000001,0.6903656888390524,0.21631855242380005,0.6903653924909715,0.21631846543188704
2.1,7.2,0.5854698416330869,0.16509716932007154,0.585469581227252,0.16509723922752198
2.1,7.300000000000002,0.5207602139545152,0.14885978539012232,0.5207599685084984,0.14885983634031597
2.1,7.4,0.42136227646904173,0.19587478587077267,0.42136195557174067,0.19587486138775723
2.1,7.500000000000001,0.3676655675371217,0.23622921627886273,0.3676656747298323,0.23622950954418556
2.1,7.600000000000001,0.40706172915876376,0.20751723126583835,0.4070619072681467,0.20751737836629308
2.1,7.7,0.4343954857619225,0.250923543417694,0.4343957204365824,0.25092358758347877
2.1,7.800000000000002,0.4731252901045369,0.3562203300780811,0.47312558202084243,0.3562203971062509
2.1,7.9,0.5593175499397541,0.33873818786837956,0.559318006460468,0.33873845632489913
2.1,8,0.6431486941249351,0.3267172420718503,0.6431492599991494,0.32671732250022495
2.1,8.100000000000001,0.7302770314666963,0.35730898390872895,0.7302776002154069,0.357309059289776
2.1,8.2,0.8159013560569873,0.42284095440070174,0.8159018524981211,0.42284107939227
2.1,8.3,0.868447532835538,0.38263693065400944,0.8684479159353918,0.382637249805327
2.1,8.4,0.8692472696843799,0.33532239038729567,0.869247563496382,0.33532271506420736
2.1,8.5,0.85215286721299,0.3203446563493445,0.8521530796554598,0.32034494298273836
2.1,8.600000000000003,0.7819358122336063,0.33361143132111265,0.7819359557767153,0.33361160549606356
2.1,8.700000000000001,0.6537807554132881,0.3369090397857187,0.6537808335281169,0.33690944552394275
2.1,8.8,0.5972728755561508,0.31540449128538534,0.5972729964475058,0.3154049802236981
2.1,8.9,0.5557606582939928,0.3315992317580055,0.5557609136952486,0.33159977345095115
2.1,9,0.4563091321988817,0.33654788961277843,0.4563094839747153,0.3365483876534969
2.1,9.100000000000001,0.4565038382925044,0.37569752149949076,0.45650395842170316,0.3756979601504554
2.1,9.200000000000003,0.5143761361075959,0.31800598178685735,0.5143760946085153,0.31800644948565226
2.1,9.3,0.5396029428045238,0.28479561864659464,0.5396027118405199,0.2847962220724311
2.1,9.4,0.5691411987651596,0.2715613704061516,0.5691407878654857,0.2715624010093263
2.1,9.5,0.6186277588289489,0.2986846369145824,0.6186271903108044,0.29868552894743716
2.1,9.600000000000001,0.6310698912862591,0.24861533342261924,0.6310692093675863,0.24861611074145448
2.1,9.700000000000003,0.6443814126088249,0.2103374499864264,0.6443807256687214,0.2103378823369618
2.1,9.8,0.6473732278668803,0.21186068225111676,0.6473726043943063,0.21186108503756299
2.1,9.9,0.5942821106872161,0.20404530591553496,0.5942815576419921,0.20404527570680192
2.1,10,0.5470036044974832,0.18022891225223656,0.5470031073413218,0.18022847176147497
2.1,10.100000000000001,0.5099705914777086,0.17236037178261732,0.5099700677744141,0.17235979122270167
2.1,10.200000000000003,0.4400257576565975,0.17457898695838805,0.44002523601518634,0.17457817517828336
2.1,10.3,0.459889951700049,0.24072094681258996,0.4598898002915421,0.24071971072040443
2.1,10.4,0.5320801024042263,0.2268881018178942,0.5320799801705116,0.22688649090831373
2.1,10.5,0.5705164591216149,0.18190605085907688,0.5705165320026864,0.18190471940318395
2.1,10.600000000000003,0.6010078459776574,0.12164596365955345,0.6010084854249769,0.12164568260574116
2.1,10.700000000000003,0.7050006482378217,0.2026245399914348,0.7050018662918571,0.2026241296854339
2.1,10.8,0.7796882635816426,0.17758830557410463,0.7796897902270462,0.17758791035922564
2.1,10.9,0.8385415981503064,0.13471602846443867,0.8385432963293127,0.1347158453771024
2.1,11,0.889994353353674,0.2093708278945888,0.8899960667214187,0.2093714098833203
2.1,11.100000000000003,0.9197821522256785,0.2879236494909852,0.919783692123877,0.28792413025376157
2.1,11.200000000000003,0.9028791279669955,0.2920770730473145,0.9028804955519041,0.2920772347176207
2.1,11.3,0.883057617269721,0.296378493353835,0.8830586771362084,0.29637864871724756
2.1,11.4,0.8135860367200222,0.3462899930637996,0.8135866004610804,0.34629025035964683
2.1,11.5,0.6667313298823205,0.40207083395403237,0.666731335327628,0.402070956087877
2.1,11.600000000000003,0.5322982710890131,0.42474107702316716,0.5322979803194213,0.42474069116616425
2.1,11.700000000000003,0.41776519199456236,0.44310931468969855,0.4177646116969873,0.44310926429752223
2.1,11.8,0.385611984227934,0.41680279823009087,0.38561154595898245,0.4168030776847694
2.1,11.9,0.442057824430302,0.3985022512091349,0.44205798099804455,0.3985021246884629
2.1,12,0.5164878455268654,0.3944851653208158,0.5164880811009454,0.3944847141327601
2.1,12.100000000000003,0.5839951949726636,0.37435326358130555,0.5839952317646341,0.3743529875807099
2.1,12.200000000000003,0.663387210433025,0.2728215818376108,0.6633870577360595,0.2728214587435793
2.1,12.3,0.7457581147597802,0.23902616673174779,0.7457575766121929,0.23902591420753405
2.1,12.4,0.7904319815147932,0.2555576088210414,0.7904311157822873,0.2555577592007615
2.1,12.5,0.8411346317117863,0.2551133986934102,0.8411337495239511,0.255114092008986
2.1,12.600000000000003,0.8783917463161757,0.19478737459033316,0.8783909352703999,0.19478865779163831
2.1,12.700000000000003,0.8744081355556151,0.2519955903066948,0.8744070498152395,0.2519967890731317
2.1,12.8,0.88173811352648,0.2813569370702916,0.8817368021903337,0.281358226272786
2.1,12.9,0.8696726647761861,0.2814318265578371,0.8696712846257499,0.28143267841689157
2.1,13,0.7724052385422109,0.24821544056285869,0.7724036256151864,0.2482167757967702
2.1,13.100000000000003,0.6412706727374702,0.23800648148082096,0.6412689749678939,0.23800940852002758
2.1,13.200000000000003,0.5558677550450105,0.2233820445323718,0.5558658610690057,0.22338517709379727
2.1,13.3,0.44565241489100194,0.18784469046541696,0.4456501528245392,0.18784722527541173
2.1,13.4,0.4121432246552426,0.14271237810453816,0.41214336951533853,0.14271453906743148
2.1,13.5,0.5201227599896048,0.08168375451492767,0.5201236844526967,0.08168526241155781
2.1,13.600000000000003,0.5921297339804595,0.07312175491231368,0.5921308782976816,0.07312235852501373
2.1,13.700000000000003,0.6493407239623423,0.09572404375033235,0.6493419578809468,0.09572360448164888
2.1,13.8,0.7031077970973437,0.06038277076652549,0.7031088800075672,0.06038174490667231
2.1,13.9,0.7114826449444293,0.1583369522371159,0.7114830346902442,0.15833647566189715
2.1,14,0.672536379764174,0.20675601522699158,0.6725361110915973,0.20675670459322829
2.1,14.100000000000003,0.6373281632656437,0.26399421479622154,0.6373269978278586,0.2639949648881621
2.1,14.200000000000003,0.5716148802718942,0.27077723388775277,0.5716123713572806,0.27077688065150707
2.1,14.3,0.5149126931278736,0.3072433660810294,0.5149098376522127,0.30724272796948116
2.1,14.4,0.5346279324943644,0.3275634528479365,0.5346257299804512,0.3275643293244142
2.1,14.500000000000002,0.5292918427822609,0.3444052812049153,0.5292906253668546,0.34440594796283974
2.1,14.600000000000003,0.49923817207822124,0.3465990780661082,0.49923995018110506,0.3465991823559495
2.1,14.700000000000003,0.5668615840954742,0.289191374091789,0.5668665205717143,0.28919262747256524
2.1,14.8,0.6168570041687266,0.28644637941729734,0.6168632327416466,0.286449250090256
2.1,14.9,0.6571220770956855,0.3330166516686377,0.6571285618786725,0.3330195720815844
2.1,15.000000000000002,0.7455844982921599,0.3473839091932997,0.745590646129361,0.34738666194986484
2.1,15.100000000000003,0.8464332524516373,0.2856328456474521,0.8464382622060165,0.28563453145183765
2.1,15.200000000000003,0.8899080086111256,0.27715714009386194,0.8899120374605575,0.277157637630723
2.1,15.3,0.9299840395625202,0.3208025496572095,0.9299877234752536,0.3208036210083518
2.1,15.4,0.9557059083297849,0.3031870012993015,0.9557091193234991,0.30318780035663145
2.1,15.500000000000002,0.9137801755258524,0.2643285236011123,0.9137822938947643,0.26432853474519075
2.1,15.600000000000003,0.8419127763213939,0.2702659390206991,0.8419141265376329,0.27026616560311423
2.1,15.700000000000003,0.7518374220326846,0.2904044840421303,0.751838137249111,0.290405441061492
2.1,15.8,0.605822174303117,0.27416562554266616,0.6058222101292982,0.27416501127202014
2.1,15.9,0.4470378226453429,0.23875654273312014,0.44703755093406067,0.23875428820963335
2.1,16,0.35763000867533573,0.22411219656009007,0.35763003125233334,0.22411171836432295
2.1,16.1,0.3648479955194038,0.18269747276386458,0.3648484831212097,0.1826957848173938
2.1,16.200000000000003,0.44893621743080736,0.1978685696383352,0.4489374461621698,0.19786530170287375
2.1,16.3,0.5607399819865598,0.1936997106090325,0.5607420029932598,0.1936971390388278
2.1,16.4,0.6464177148549646,0.20436294763280255,0.6464198897681829,0.20436257200985264
2.1,16.5,0.7393623287285044,0.17684506976675876,0.7393641492113542,0.1768444184289052
2.1,16.6,0.8496580393514703,0.22197816105250948,0.8496587854963833,0.22197674143042487
2.1,16.700000000000003,0.9005468638773871,0.18816083066207492,0.90054625608648,0.18815771068901987
2.1,16.8,0.9123929002150127,0.1410921511587386,0.9123906817112187,0.14108987973859616
2.1,16.9,0.9230193065359499,0.11461890667326749,0.9230150902180995,0.11461660379607452
2.1,17,0.9010787083474966,0.16644705780204047,0.9010721432305138,0.1664447714890073
2.1,17.1,0.8441992539310865,0.15801845763792985,0.8441906096885963,0.15801269363293735
2.1,17.200000000000003,0.7927616651194676,0.16260347478806966,0.7927517518052407,0.1625973833484447
2.1,17.3,0.7072374903310846,0.20373841573936724,0.7072270139982478,0.20373623731168558
2.1,17.400000000000006,0.5773310218543575,0.26762209085284744,0.5773211266083758,0.26761850705120527
2.1,17.5,0.5385162620435173,0.2605882486231411,0.5385119185480512,0.26058456449531225
2.1,17.6,0.5175634758295858,0.28408788536755236,0.5175628208302455,0.2840861202700413
2.1,17.700000000000003,0.46387655643319503,0.3108438778694375,0.46388142090605494,0.3108460871285911
2.1,17.8,0.49716722290827775,0.3945781548518404,0.49717657796777653,0.39458182259113467
2.1,17.900000000000006,0.5683891329511072,0.36238830111978715,0.5683959840293055,0.3623929546545765
2.1,18,0.6135721121681194,0.3388291457092934,0.6135750069347701,0.33883633648253003
2.1,18.1,0.677750884203626,0.2801263439114135,0.6777521188983066,0.28013603687421434
2.1,18.200000000000003,0.7330665196308136,0.2971779846223528,0.7330659558294306,0.29719097255191623
2.1,18.3,0.7186195183983393,0.22835880921335075,0.7186152289568698,0.22837258968826918
2.1,18.400000000000006,0.6790016510061999,0.2045446115144846,0.6789961115062336,0.2045569944300902
2.1,18.5,0.6204101842493127,0.19233338286664786,0.6204030341324938,0.192341278310026
2.1,18.6,0.5223110719597588,0.21491004153874083,0.5223012252000698,0.2149168267324261
2.1,18.700000000000003,0.48180736118759526,0.21238899998552657,0.48180349813005474,0.21239216615024353
2.1,18.8,0.4943704092772904,0.24231704801230053,0.494374252539491,0.24231289525677735
2.1,18.900000000000006,0.5218714982110558,0.25059199168424623,0.5218810022402308,0.25059193482121567
2.1,19,0.6315023547967232,0.2617243838480272,0.6315172671590874,0.26172622948961627
2.1,19.1,0.7557249550036209,0.2859113527050463,0.7557416091806274,0.2859109683676473
2.1,19.200000000000003,0.8015430569079126,0.3241524805060745,0.8015605112908686,0.3241490614973929
2.1,19.3,0.818449890778462,0.2966706513163288,0.8184672689913062,0.2966679773606363
2.1,19.400000000000006,0.8622809335050828,0.2631705252038318,0.8622946744167654,0.2631710465553457
2.1,19.5,0.8625528554690461,0.25253333406672107,0.8625608301057383,0.2525329048512852
2.1,19.6,0.84649325787839,0.23573930291689238,0.8464962899483881,0.23573868265531858
2.1,19.700000000000003,0.8466382620683576,0.14582346923423592,0.8466365863228184,0.1458219201149513
2.1,19.8,0.8256593009358807,0.08813346605516166,0.8256522511325516,0.08813586429336673
2.1,19.900000000000006,0.7625459621033804,0.11459898619886177,0.7625353666527439,0.1146049431636618
2.1,20,0.6957464612419807,0.12834642164469068,0.6957355414866816,0.12834658706695318
2.1,20.1,0.5916868981612081,0.13759843082662013,0.5916761777023327,0.13759172015473117
2.1,20.200000000000006,0.4441377426730119,0.21022905271596265,0.4441278475458694,0.21022279135780497
2.1,20.3,0.3579218903519999,0.24575212409290334,0.35791918941575757,0.2457493331783573
2.1,20.400000000000006,0.39345183556452595,0.25995046627078,0.39345746243382757,0.2599500281507592
2.1,20.5,0.503094963565088,0.27079091113940246,0.5031031147530186,0.2707945129704829
2.1,20.6,0.6741329252798473,0.28587092027840655,0.6741424103269081,0.28587474211147657
2.1,20.700000000000006,0.7891704002567431,0.27754072345589414,0.7891760438495274,0.2775444223715606
2.1,20.8,0.8488822763585965,0.269330281610671,0.8488842993459736,0.26932851510138706
2.1,20.900000000000006,0.8958004909545269,0.253196618131776,0.895800476069308,0.25319459747999146
2.1,21,0.9231965339901876,0.23954915054754386,0.923191813390886,0.23954873378502514
2.1,21.1,0.8913802704685084,0.21654985639189,0.8913726079994436,0.21655218543756874
2.1,21.200000000000006,0.8635893076726955,0.22653729612180865,0.8635809370553836,0.2265386487701552
2.1,21.3,0.832270570684206,0.23298331922893029,0.8322575903257942,0.2329840031060832
2.1,21.400000000000006,0.7636534909392184,0.24071721696264525,0.7636336094724494,0.2407135078845026
2.1,21.5,0.7222188937606121,0.24902866209647254,0.7222030639720666,0.24902848895726518
2.1,21.6,0.6851295062430524,0.2755107946600719,0.6851176689883053,0.27550849531182764
2.1,21.700000000000006,0.5886869116930897,0.30418898402423944,0.5886771571576999,0.3041806506392471
2.1,21.8,0.48885054528228117,0.2771079563164921,0.4888566417011358,0.2771011555265639
2.1,21.900000000000006,0.4870328240753357,0.2871349239527862,0.4870579503700476,0.28713677045259256
2.1,22,0.46890513705109527,0.29126946882550714,0.4689378159832616,0.29127235354479497
2.1,22.1,0.4993526009407983,0.31537026938419543,0.49938435804526105,0.31537174092517967
2.1,22.200000000000006,0.614061642934166,0.23714320462181446,0.6140872969592815,0.23714292446520374
2.1,22.3,0.6642866188148631,0.2384685459159081,0.6643034269181931,0.2384722385472176
2.1,22.400000000000006,0.6805630569776043,0.25242032066499953,0.6805735214073977,0.25242697972487516
2.1,22.5,0.688249151458986,0.27456612181129325,0.6882531466548046,0.2745791272588006
2.1,22.6,0.6625510643573859,0.206314311575047,0.6625452758443235,0.20632943651382366
2.1,22.700000000000006,0.611327066435155,0.2083203716751955,0.6113152741857715,0.20833617522163203
2.1,22.8,0.5720187908330375,0.2126472942214044,0.5720055184545166,0.2126751135675116
2.1,22.900000000000006,0.5074656638599068,0.19276638438677524,0.5074483966707647,0.19279969823223836
2.1,23,0.4713580776796516,0.13804934974190458,0.4713485869030903,0.1380844653965496
2.1,23.1,0.5536236360539242,0.14541997181301045,0.5536321636887535,0.1454411967367881
2.1,23.200000000000006,0.5982723507618296,0.13783659350074104,0.5982860918155172,0.13786019318214537
2.1,23.3,0.6282949812813753,0.1443495488134366,0.6283124304130862,0.1443815110457073
2.1,23.400000000000006,0.7415730016840564,0.13922471101648765,0.7415921054619451,0.13923839794332557
2.1,23.5,0.81803927117992,0.16046499140174195,0.8180533824689332,0.1604724962463768
2.1,23.6,0.8423540666561898,0.15240651361053764,0.8423648149441986,0.15241140834378286
2.1,23.700000000000006,0.8685431873211423,0.2250951129866139,0.8685493205457452,0.22509635173349393
2.1,23.8,0.8962437959984847,0.2469464962122223,0.8962371184450509,0.24695298124176546
2.1,23.900000000000006,0.8550756835939369,0.27134766149337214,0.8550580749765843,0.27135834664881553
2.1,24,0.7927742800466261,0.25825492215390977,0.7927529832792817,0.2582628707172335
2.1,24.1,0.7163766826616977,0.2951225353182549,0.7163523835538967,0.2951313740611457
2.1,24.200000000000006,0.6097300898445625,0.26964756638218973,0.6097016907655893,0.2696536415094573
2.1,24.3,0.5250547357736863,0.238312429497952,0.5250312709191893,0.23831684326720903
2.1,24.400000000000006,0.46319958125493566,0.19858511750892227,0.4631781956253991,0.19859678141372816
2.1,24.5,0.3819312769046699,0.21806026916970925,0.3819135569135421,0.21807468944269034
2.1,24.6,0.3826573283764468,0.20781691672246488,0.3826846245017112,0.20782140527582413
2.1,24.700000000000006,0.4750216895052926,0.2069868864024943,0.47505881572246716,0.206987818269892
2.1,24.8,0.5413507805811221,0.21522393427381944,0.5413929746573248,0.21524379306626565
2.1,24.900000000000006,0.6451359757448635,0.26958401078978145,0.6451789443183534,0.2695965968779756
2.1,25,0.7787952628482563,0.2576863350597048,0.7788283383128833,0.25768713681642125
2.1,25.1,0.8509319048614691,0.28161847408569507,0.8509522955387604,0.2816238671883648
2.1,25.200000000000006,0.9035544678178544,0.301233582959405,0.9035668256274771,0.3012462921565611
2.1,25.3,0.944843708497662,0.3674101531023379,0.944846874389378,0.3674168881540389
2.1,25.400000000000006,0.9293868276147959,0.3493600540018361,0.9293779013542179,0.3493663693324213
2.1,25.5,0.8666066804533278,0.33382494133102786,0.8665943889551162,0.33382196370458217
2.1,25.6,0.7876663990606178,0.29237999597795067,0.7876525977030558,0.2923540938453605
2.1,25.700000000000006,0.6752461082333708,0.26264512567424564,0.6752226966867956,0.26262931318346716
2.1,25.8,0.5604161625128933,0.20169007952692194,0.5603919518709096,0.20167743207952396
2.1,25.900000000000006,0.533315764334855,0.14735298647006592,0.5333090794628754,0.14733372021015592
2.1,26,0.5074786246464347,0.12327878252490651,0.5074817326795836,0.12324682149706154
2.1,26.1,0.4542933090939038,0.10407595087194636,0.4543161922193753,0.10404670318960112
2.1,26.200000000000006,0.5153796962903097,0.12190434658856399,0.515440589007036,0.12186046636089047
2.1,26.3,0.5613312064845247,0.15508031749844614,0.5613901354931036,0.15502539414465544
2.1,26.400000000000006,0.5495849646706432,0.16290082057713048,0.5496366888614383,0.16286232645266463
2.1,26.5,0.5570602940337569,0.18358950309119926,0.5570974211552128,0.1835780577737781
2.1,26.6,0.5863789806041512,0.2226002041734153,0.5863888883075902,0.22258603333426444
2.1,26.700000000000006,0.5919056867463127,0.26085942005483975,0.591896023304629,0.2608429230631423
2.1,26.8,0.6216488572407881,0.24617918054752835,0.6216272129919956,0.24616283013349421
2.1,26.900000000000006,0.6370053170367608,0.24025077109918855,0.6369679794411406,0.2402196915869447
2.1,27,0.5974079962360233,0.23953664976719072,0.5973648931276492,0.23952298129289745
2.1,27.1,0.5628863008271908,0.2187404551358834,0.5628547694033967,0.21872868330703832
2.1,27.200000000000006,0.509017714893627,0.16547344387945026,0.5089900443893957,0.16543708104424173
2.1,27.3,0.4282505248033539,0.15578264677791606,0.42824264948758367,0.15574245077605375
2.1,27.400000000000006,0.506292903596156,0.19274889791094726,0.5063516029161637,0.19273458926856113
2.1,27.5,0.6186749107328596,0.20750837084362705,0.6187313929137275,0.20750105711078565
2.1,27.6,0.6752541880400891,0.22181674236383486,0.6752974323830777,0.22182110399686858
2.1,27.700000000000006,0.7575783333168212,0.24004035219726608,0.7576221658189422,0.24005675850489577
2.1,27.8,0.8615134397553637,0.2749949809718302,0.8615526112475544,0.27502608843624027
2.1,27.900000000000006,0.8768096121251453,0.2713687539293018,0.8768467838875954,0.27138188892096976
2.1,28,0.8486622447627319,0.28686936638369215,0.8487027785638036,0.2868852780696372
2.1,28.1,0.8153109958603842,0.28321358848729805,0.8153393809564201,0.2832181442216029
2.1,28.200000000000006,0.740804405609785,0.2988878712164824,0.7407990428323137,0.2988946888339489
2.1,28.3,0.6478512609541337,0.28471929756012415,0.6478305653777966,0.2847344588460099
2.1,28.400000000000006,0.5869309622721447,0.2820417851619649,0.5869065028562981,0.2820465795187397
2.1,28.5,0.5204790571040284,0.25132231352295187,0.5204425726432941,0.2513207281042557
2.1,28.6,0.43814582731106394,0.23651591283392437,0.4381080925108914,0.23651231380450957
2.1,28.700000000000006,0.39330374988784755,0.21566300318487944,0.39328434608459945,0.2156575313603126
2.1,28.8,0.35794720751533377,0.2219106874531679,0.357925100235521,0.22187507459669564
2.1,28.900000000000006,0.4064053270172792,0.20668177320244974,0.40641402116990893,0.2066328607207557
2.1,29.000000000000004,0.5467925216113598,0.2041524358537866,0.5468217141989052,0.20411067682349446
2.1,29.1,0.6344227537681202,0.18365028712248938,0.6344520908882983,0.18361943559665678
2.1,29.200000000000006,0.7048433991996896,0.19720231512278216,0.7048767042439422,0.19717004462896176
2.1,29.3,0.8105281751453305,0.15544352729465116,0.8105593132973935,0.15543177445867803
2.1,29.400000000000006,0.8680064168123002,0.15136452932345035,0.8680094102300338,0.15136222550581052
2.1,29.500000000000004,0.8673259026351218,0.13860831274939953,0.867305360092518,0.1386020651436072
2.1,29.6,0.8578359176530451,0.17484691509637135,0.8577966427952445,0.17482790567490153
2.1,29.700000000000006,0.8235073311257674,0.14469687296201394,0.823439160485829,0.14464956242703247
2.1,29.8,0.7314325226657065,0.1750602219960283,0.7313542503707913,0.17502520580218936
2.1,29.900000000000006,0.6630854140775767,0.2038407798150681,0.6630223479898002,0.20384176208313662
2.1,30.000000000000004,0.6059075989085206,0.2359471309942466,0.6058582600973004,0.23596645509231545
2.1,30.1,0.5163189399687861,0.22006823777268197,0.516268743784517,0.22009037670474083
2.1,30.200000000000006,0.4542303901145917,0.23738465189283994,0.4541987181267327,0.23744433386375968
2.1,30.3,0.4462485976050938,0.24250006040460625,0.4462470161608643,0.2426053134411321
2.1,30.400000000000006,0.42299444824361165,0.23799179237508958,0.42302434565189095,0.23805361369160521
2.1,30.500000000000004,0.45348276592477205,0.19933038710663706,0.4535881362245601,0.1993662155024559
2.1,30.6,0.5459420249613995,0.19573787061807335,0.5460349752108328,0.19576984930575922
